@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute Class {'1','2'}
@data
-0.702221406728264,0.179054293289272,0.731839197749695,0.505057376214855,0.422715758983991,0.504918410935771,-0.125985001058481,-0.317287929723847,-0.571992074269597,-0.475487268590474,0.594576352776002,1.90155354188548,1.53719599332148,1.68874090608566,1.65589769812806,1.1351095580337,0.915054829726263,0.485108091663904,0.802772648804641,0.537371528015994,0.978323631181862,1.10847128976955,0.859482618413398,0.75025154326318,1.19591447149363,0.899116523807523,-1.98864565927711,-1.79229041220134,-1.73456708883114,-1.68666574915788,-1.64530524398146,-1.6834631530612,-1.70813345283839,-1.71418622652133,-1.65556985569915,-1.41905131394512,-1.07398952174192,-0.843231659386095,-0.785851320406623,-0.769557094585469,-0.788289550261522,-0.826821618888812,-0.873580303182211,-0.914029542046237,-0.83530050969537,-0.798191985660245,-0.788406876345005,-0.775263107397832,-0.707740146567264,-0.605700412900943,-0.937349843652795,-1.23068868598665,-1.43675855183471,-1.84581312164127,0.371261459663378,-0.257119951692434,2.23274555543577,-2.17159578508074,-0.405818676841001,0.265646747331796,-0.145660735660722,0.685288253775611,-1.3130389419261,-0.636055720069676,0.0872453172489389,-0.338787532668367,-0.307241198128782,-1.12012593833662,-1.77709417415515,3.21885257463269,-1.57936089322738,-0.282868338906927,'1'
0.969378164875844,1.35236426449835,1.50271946988439,1.03336467254316,1.57386351606196,1.50102245335296,1.15309031740488,0.688156096441226,0.502108605051969,0.479466737141295,1.00169128222587,1.13590520721884,1.08856569442618,0.878730155247848,1.73041176674206,1.44419428344672,0.501825589423579,0.0561411578467371,0.0330605291079158,0.624839729319533,0.0973052868832316,0.317725419400653,0.600653024195871,0.918570934970516,1.19591447149363,1.24270566571652,-0.524805238544473,-0.446007464115537,-0.356877589946139,-0.319641745495288,-0.244597714554321,-0.18081940244025,-0.191553212928207,-0.292042723766773,-0.418380511882425,-0.456705644368369,-0.41307554671817,-0.380332924482827,-0.387795210261641,-0.366216334959516,-0.324182883272958,-0.372223772946659,-0.515410672204601,-0.654202139858296,-0.645117092063963,-0.633327712417032,-0.622119424808684,-0.593971128366639,-0.527142256915987,-0.426775264281427,-0.459873311913337,-0.448641669160282,-0.956118325171882,-1.29284321167607,-0.558255138388614,1.32870178669261,1.74740069439572,-2.14521306414721,2.11041768894762,0.429324447893975,1.0509560423938,0.550631629147953,-1.04983052840478,0.720616123315024,-0.162157727715351,0.426636635176866,-0.178263265546111,0.175315544694391,-0.764912018089628,2.1510888351102,-1.57936089322738,-0.282868338906927,'1'
1.05295814345605,1.01713284415289,0.903145924890738,0.505057376214855,0.599815413919064,0.867138062723842,0.787640226415351,0.596752094062583,-0.303466904439205,-0.301859267548334,0.106038437436166,0.753081039885532,1.01379397794364,1.09964217820362,1.80492583535605,1.67600782750648,1.6588674622711,1.2572485725348,0.802772648804641,0.362435125408916,0.714018127892273,1.72349585561203,1.98107752668935,2.43344546033653,1.28597451083484,1.35723537968618,-0.303011235403164,-0.241138319841609,-0.197355647969981,-0.146965029243171,-0.115961308790604,-0.0957640958013282,-0.0950435612975592,-0.199866755995645,-0.352572568062386,-0.483437468523279,-0.453539667637992,-0.285030243767449,-0.30543877367992,-0.338399730847382,-0.366374398453736,-0.358017590260966,-0.443776746009079,-0.553158150118541,-0.571969623744191,-0.513426422785605,-0.395363809077336,-0.276710165062052,-0.180996301751039,-0.0987458251456488,-0.488811283533911,-0.315841232340709,-0.956118325171882,-0.0684098396102644,-0.273261841816068,1.436787613377,1.0263169008505,-1.32734871520748,0.509176365263951,-0.256268939366474,0.570976053424856,0.302034783681511,-1.41832230733462,1.21395133909128,-0.320769313328606,1.27143812413197,-0.371730164420117,0.366040198983852,0.35669523592893,1.37453338818475,-1.14768466174245,-0.282868338906927,'1'
2.55739775789975,1.85521139501652,1.84533292416648,2.00192804914505,1.21966420619182,1.41046754040594,1.0617277946575,0.413944089305297,-0.124450124552278,0.219024735578085,0.268884409216111,0.0639975386855649,-0.556412068189902,-0.741291346427789,-0.72855249751989,0.439668925854415,-0.324632891181788,-0.458619162733862,-0.565604452878427,0.799776131926611,1.77124014105063,1.72349585561203,2.32618365231272,2.18096637277553,0.475434156763846,1.01364623777718,-0.0516446985096797,-0.0216356652624009,0.0346762676317029,0.0832705924263168,0.141311502736831,0.159401824115438,0.125549928143923,0.037157161130114,-0.15514873660227,-0.32304652359382,-0.467027707944598,-0.598167623260836,-0.648590592770422,-0.700015584305133,-0.717970358293558,-0.784203070831735,-0.787619591747585,-0.697506706889619,-0.571969623744191,-0.438488116765962,-0.350012685931067,-0.231387170304254,-0.105747181063007,-0.0241936798875172,-0.865004914601362,-0.315841232340709,-0.768041714738603,1.23501923387913,-0.542909345496246,1.16826188770796,0.41616907554301,-0.773311575603143,1.38604661394787,-0.19913615709477,1.18595041429131,0.00164692874289353,-1.65520987950382,0.761727391296378,-0.124966045571554,1.37632958417002,-0.565197063294121,1.02243024296706,1.30504608485519,0.597977941259305,-1.14768466174245,1.29365730949203,'1'
0.802218207715434,0.430477858548359,0.0466122891855181,-0.111301136168169,-0.551332343158908,-0.0384110667463336,-0.400072569300631,-0.591499936859777,-1.10904241393038,-1.2568132732801,-0.626768435573589,-0.778215629447728,-0.0330100528120574,-0.0785552775604827,-0.0579258799939049,-0.101229343618361,-0.407278739242325,0.0561411578467371,-0.137986608602468,0.449903326712454,0.361610790172821,0.493446723927076,1.63597140106598,1.42352911009252,-0.425166236648376,-0.0171211879498012,0.0222866358707568,0.0368983759587216,0.0636802570819133,0.09766031878066,0.141311502736831,0.201929477434898,0.222059579774571,0.129333128901242,0.00279032856582338,-0.0958260182770882,-0.183778861505848,-0.203342231725695,-0.0309173184075186,0.0927576328907055,0.1539876221092,0.181817351795341,0.17227501927241,0.0819754996742045,0.0570986038058447,0.0261293805558211,-0.0930229881022061,-0.0803105211115942,-0.0605977086501874,0.00562717821573582,0.06101017725698,0.0382932658448204,5.21194091349476e-08,4.37822573291389e-07,3.45414860454581e-08,1.71157286204223e-08,1.53711597815397e-09,8.66890677504915e-09,6.86729255944745e-07,1.10032967181002e-09,2.48736000945572e-08,-4.64191665307231e-09,-8.23177539001759e-08,1.37363064839403e-06,-2.45969859792234e-08,-2.33436302038919e-08,-1.61350590432597e-09,5.84425320871855e-09,-3.55581030525662e-08,2.92068591044248e-10,1.33980271659478e-08,0.156739774588935,'1'
1.22011810061647,1.60378782975743,1.50271946988439,0.857262240433726,0.0685164491138459,0.142698759147702,-0.0346224783110977,-0.40869193210249,-0.213958514495742,-0.909557271195824,-0.382499477903671,0.676516206418868,0.26607681311814,-0.299467300516251,0.16561632584809,-0.564856431737885,-0.820507979545009,1.2572485725348,1.48696119964618,0.799776131926611,3.62137866407775,4.27145477124515,2.84384284074778,1.92848728521453,2.36669498292951,1.01364623777718,0.0370729027468438,0.168599968706246,0.223202199058072,0.24155758232409,0.269947908500547,0.28698478407382,0.249633765954756,0.102997138109491,-0.0893407927822308,-0.229485139051636,-0.386099466104956,-0.652626297955338,-0.744673102115763,-0.769557094585469,-0.774225711867929,-0.769996888146042,-0.744639236030272,-0.697506706889619,-0.718264560383735,-0.678290696028818,-0.758172794247492,-0.699724782801502,-0.542192081053594,-0.486416980487932,-0.865004914601362,-0.345352440522836,0.172341337427794,0.405564368931337,-0.135149705784759,1.17501725187574,-0.887328551250265,-0.430336203467129,0.776049919211229,0.552854787940903,1.6359316539497,-0.713069001973129,-0.339167811897198,-0.882723327957804,0.230542680802984,1.48122104420808,-0.629686029585456,0.863905854986209,0.808073764985178,-0.858063521725908,1.33980271659478e-08,4.14353059698246,'1'
1.72159797209769,1.35236426449835,1.930986287737,3.14659385785639,3.96470885768545,4.94210914533963,4.25941609081591,3.97870018207237,3.36637708324281,2.21574674756269,2.54872801413535,2.59063704308544,2.28491315814697,1.98329027002669,2.25201024704005,2.29417727833251,1.9068050064527,1.60042211958854,2.51324402590848,3.33635396972924,2.5641566509194,1.02061063750634,0.341823429978344,-0.0913454152734993,2.54681506161196,3.3042405171705,-0.450873904164037,-0.402106933199695,-0.371379584671245,-0.290862292786601,-0.416112922239277,-0.776206548912703,-0.991204612153579,-1.2401383922698,-1.53711555682309,-1.71310137964913,-1.84280781921853,-1.98686382797064,-2.10355430571415,-2.2021122063604,-2.30718409676956,-2.34688316625788,-2.37789275328818,-2.29977568704859,-2.21047291410708,-2.11710617160595,-2.01288720129428,-1.95366097110058,-1.94182572585099,-1.99237031470219,-1.41482637539225,-1.64384560053644,-0.203811883438764,1.59049989028533,-0.363144343042795,0.979111691010283,-3.28631886439108,-0.35118804066651,0.471051571842911,1.21991862419431,2.39090017826544,-2.44288871834379,-0.339167811897198,2.20062177064379,-0.329520297362441,3.51101254116062,-1.59702052395548,0.80445920949339,1.00868644456574,-2.4111744155768,-2.2988212790356,-0.146438234718556,'1'
0.467898293394612,1.10094069923926,1.58837283345491,2.35413291336393,2.81356110060747,2.85934614755822,3.34579086334208,2.60764014639273,2.38178479386471,2.73663075068911,2.3858820423554,2.36094254268546,2.80831517352481,2.35147697495297,2.32652431565404,2.44871964103902,2.07209670257378,0.570901478427337,-0.907698728299194,-1.38692890066186,-1.84093507057375,-1.7030695826532,-0.866048009703449,-1.01710206966385,2.36669498292951,1.81535423556485,-1.94428685864886,-1.83619094311719,-1.74906908355624,-1.70105547551222,-1.67389111192895,-1.61258373086211,-1.55647542884738,-1.55617028177082,-1.69505462199118,-1.79329685211386,-1.8023436982987,-1.755414460519,-1.70549819556917,-1.61796352000558,-1.51960914672835,-1.42348129168789,-1.36069100131176,-1.36151006803658,-1.50825721823727,-1.69745165789596,-1.78613158556294,-1.95366097110058,-2.04717449481424,-1.93272859849568,-1.54504724768483,-1.74713482917388,-2.13682149066969,0.603053622490337,3.06992875259262,0.484281265720808,-4.13220562220373,-2.21116986648105,-1.24456413210387,1.98117434473351,1.17261763681996,-4.40058887639202,-2.52379764412419,-0.430499380162904,1.02250673586503,2.46351539294279,-3.91862331044354,-1.02104819584859,0.420526543068198,-1.9258272612484,0.722912341358945,-0.282868338906927,'1'
-0.535061449567852,-0.0723692719698156,-0.29600116509657,-0.287403568277605,-0.72843199809398,-0.943960196216509,-0.400072569300631,-0.591499936859777,-0.930025634043452,-0.649115269632614,-0.301076492013698,0.140562372152228,0.041761663670492,0.584180791306823,0.687214806146078,0.285126563147908,0.171242197181432,0.0561411578467371,0.289631235673491,0.187498722801838,-0.167000216406358,0.0541434626110203,-0.434665352674237,-0.427984198688172,-0.0649260792834874,-0.246180615889132,-2.00343192615321,-1.93862551525415,-1.93759501498261,-1.94568082353605,-1.97404272537763,-2.00950849517707,-1.92872694227987,-1.93804214825121,-1.98460957479934,-1.88685823665604,-1.57304701308638,-1.31974506296299,-1.17018135778799,-1.14508125009928,-1.12582167170775,-1.09673908991697,-1.1457892227252,-1.27490093397393,-1.36196228159772,-1.29278480538988,-1.27215218990521,-1.22849305497582,-1.15923487069545,-1.09774457160462,-1.24119854566882,-1.59957878826325,-2.0218857842938,-0.779371152422666,2.39032935307348,-0.995143487021788,-2.71777202717274,-2.07925626181336,-0.748941817630357,1.51175905255518,-1.12895307417349,-3.15760464905982,-2.18162670654647,0.843949927259087,-2.45969859792234e-08,-2.33436302038919e-08,-3.01577778236485,-0.689137758513682,-0.40928044974228,-0.858063521725908,1.58626480432881,-0.282868338906927,'1'
-0.618641428148059,-0.826639967747077,-0.895574710090224,-0.90376208066063,-0.816981825561517,-1.03451510916352,-1.1309727512797,-1.32273195588892,-1.10904241393038,-1.16999927275903,-0.138230520233753,0.217127205618891,0.041761663670492,-0.299467300516251,-0.206954017221902,0.0533130190881463,-0.407278739242325,-0.715999323024162,-0.480080884023234,-0.424778686322934,-0.255102050836221,-0.121577841915402,-0.175835758456711,-0.0913454152734993,-0.785406394013265,-0.704299471767794,-1.01275204545536,-1.0020808557162,-0.951459373675455,-0.967179431440723,-0.930658545294145,-0.889613624431266,-0.949843332883301,-0.924106502768796,-0.813228174802657,-0.550267028910553,-0.305171224265313,-0.285030243767449,-0.3603430647344,-0.338399730847382,-0.338246721666551,-0.343811407575273,-0.501083886965497,-0.610897572826972,-0.571969623744191,-0.498438761581676,-0.440714932223606,-0.473109809012511,-0.436843312090348,-0.441685693333054,-0.474342297723624,-0.64046452234411,-1.3531689471977,-1.37183891309966,0.691330854275621,-0.145656442924155,-0.665456614774815,-2.35627483161552,-0.939565784735555,0.722709005505429,-0.150660527212482,-1.48993414405576,-1.81313492761661,-0.923834595939158,0.944841752564745,-0.242400785606374,-1.79048742282948,-0.912062679111752,-0.628130645648341,0.306769648662262,1.73015688149046,-0.282868338906927,'1'
