@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {'1','2'}
@data
-0.484409553599171,-0.407084979129733,0.0533576180079674,-0.699151556518411,-0.355717448150831,'2'
-0.159012955691053,-0.449783160984344,-0.0122259160790029,-1.09629390199458,-0.729136235666995,'2'
0.58090302384687,-0.505358576805495,0.0123768538453564,-0.308212569831136,-0.184454984192599,'2'
0.0793930910026698,-0.836147606590738,-0.383007343073942,-1.58027810909904,-0.891866030087118,'2'
0.635887858110204,-0.541505181264617,-0.0548963295255495,0.0432947918580955,-0.644742624616849,'2'
-0.634202009752605,-0.080522958649107,0.36746390587306,0.527840247152597,0.434222357250387,'2'
0.636239810296033,-0.739181949110033,-0.338212512630605,-1.38430511928317,-1.07270535626234,'2'
-0.424422373999257,-0.082895079863252,0.486364447354727,0.442804026285422,-0.15511805266234,'2'
0.315875519011119,0.0243930212222203,0.460110938952582,0.240377671183271,-1.1768236625878,'2'
0.566489488956579,-0.332566831211614,0.0132155835373986,0.438191646934432,0.327431147221923,'2'
0.318671806635396,-0.388395542136011,-0.0220110958194935,-0.275111163449325,-0.146180275125741,'2'
0.685283983097456,-0.47192295898303,-0.0757317907188134,-0.520392987188648,-0.743580226818934,'2'
-0.315709815635269,-0.0107671603512108,0.421472782921322,-0.334688440372423,0.00607344150619908,'2'
-0.983015472009364,-0.286784543867504,0.221115907771859,-0.289072583811515,0.449742622323072,'2'
0.521592612465707,-0.626559611607888,-0.00931679244302386,-0.680444650962455,-0.655566892071175,'2'
0.314711043496417,-0.277936152199349,0.151023660713812,0.0747896898933447,-0.47251753524279,'2'
0.0711695727984682,-0.47257938817955,0.00676289637846162,-0.982738004598969,-0.0496950464476355,'2'
-0.391590082396313,-0.498100407756878,0.0802961826362117,-1.19968602021409,-0.887947226424989,'2'
-1.53421950710334,-0.150105180930693,0.386031302998039,-0.925097356121304,-0.522526264282647,'2'
1.55328156348287,-0.176022803360886,0.123217417399573,-0.299857812813683,-0.105397302160193,'2'
0.665060337661669,-0.61689313858954,-0.0160595669273039,-1.23607114639739,-1.09618506211446,'2'
0.600754049013252,-0.0722447458501251,0.409755399108193,-0.575521353001355,-0.644562555710878,'2'
0.122892641483269,-0.668271338948524,-0.367772729150646,-1.46453021756452,-0.707935897345619,'2'
1.23787835571301,-0.962736408678536,-0.607654700673685,-0.804940779347014,-1.28184099632468,'2'
1.05800945156125,-1.05348800998424,-0.776449212652777,-1.80979004537712,-1.66557733701746,'2'
0.977467491114544,-0.653840112560455,-0.433495195804799,0.224218470026401,-0.0583053318934902,'2'
0.4244624332699,-0.139950019313949,0.273962094412155,0.338454462165251,-0.435089451089637,'2'
-0.380688411764978,-0.905230434100181,-0.378191993575736,-1.96751770652845,-0.978608345545604,'2'
0.654148407334171,-0.498016292338625,-0.175699738592398,-0.464674363347084,-0.778253275526709,'2'
-0.551719851546391,-0.798612504700129,-0.37046643868885,-1.903740619033,-1.14439517185215,'2'
-0.169989269329267,-0.819570496095787,-0.43604693741003,-2.0293682204511,-0.386172613231963,'2'
-0.0260540588471875,-0.829673977098346,-0.500180696838356,-1.06155836826638,-1.25848970951992,'2'
0.605624505212175,-0.638326455634088,-0.186312426858843,-1.63017364739394,-0.95278473335943,'2'
1.16628753409635,-0.756313930385255,-0.425058977829344,-1.82405642313656,-1.23796646415375,'2'
-0.168571870000414,-0.797281728884852,-0.365790328523519,-1.80909656540365,-1.37861194562319,'2'
0.295243790443096,-0.884144917468051,-0.527762694432013,-1.17320828671417,-0.309114034743431,'2'
0.51861648277605,-1.02530077360464,-0.603033905206223,-1.73405714009454,-0.967353568522979,'2'
-0.532601576853924,0.00935407319322839,0.60424103724886,0.413735000258249,0.0873676847202392,'2'
-0.267634738047671,-0.205296534513134,0.219409095754755,0.472461887602494,0.511569760995623,'2'
-0.686888523383778,-0.247929830945466,0.244033145530775,-0.140930495618622,-0.212912456928179,'2'
0.8649598116627,-0.461726380129886,0.039504143956204,-0.511937113625055,-0.411354318341105,'2'
-0.617075603028594,-0.516715439215184,0.0157742838801595,-0.619058753820424,0.843298080944883,'2'
0.534219398965215,-0.75557115597654,-0.330978460963961,-1.84691001942366,-0.607154228334242,'2'
-0.68604373405392,0.0829337625166088,0.635614787955566,0.0980943965109379,-0.55935308387046,'2'
0.624937416749276,0.053915635332256,0.544858577871439,0.388118349209364,-0.224892778048426,'2'
-0.265859141500542,-0.371433800093257,0.073883762510692,-0.574701300300343,-0.580743557645842,'2'
0.0905288760051839,-0.506714070123824,0.0372871483027937,-0.783674130340768,-0.287079207813924,'2'
-0.538475401599514,-0.483755320997166,0.0440913566532131,-1.36307644400918,-0.243248705030656,'2'
-0.548068143167969,-0.110706161074858,0.250185880425549,0.421558322803877,0.277863935097281,'2'
0.401551193512685,-0.280433126060065,0.163392485691462,-0.143771788263263,0.207878847081232,'2'
-0.232414390643934,-0.145864112854348,0.300019482663974,-0.10290928981037,-0.270020172090215,'2'
-0.214198671831471,-0.151347713836804,0.64828136940085,-0.208958069989387,-0.0017063066868286,'2'
0.232856808433738,-0.73332486554948,-0.208663585043325,-1.31675818186133,-0.256375201428563,'2'
-0.303373497490225,-0.457012485038996,0.264708927108764,-1.30075756186863,-0.811152542022794,'2'
0.410860603906617,-0.473416509756022,0.150425677507449,-0.972061209997597,-0.116380376465762,'2'
0.0690494586279518,-0.451175485438056,0.0747904811673368,-0.704109112757273,0.263577809997703,'2'
-0.350836784934779,-0.570761342905738,0.205604639631401,-1.28997992506091,0.422490595194705,'2'
-0.0331754031699179,-0.392489981493039,0.201957663779238,-0.785407313494803,-0.10242889352843,'2'
0.110800028294951,-0.314501135584079,0.396538738341128,-0.732836706953838,0.0362021493753566,'2'
-0.0103110755016874,-0.440432195901618,0.223031320459272,-0.863525781974897,-0.359530788258312,'2'
0.126589700692563,-0.480289145850774,0.0521827377001498,-0.571710785944699,-0.0398677435683221,'2'
0.704872196481646,-0.3310852201154,0.0376426413027046,-0.405752082265558,-0.267916733950351,'2'
0.155727535183067,-0.45255063573418,0.0430875870190741,-0.629520446878913,-0.296709131087842,'2'
0.351016019214268,-0.342876639317378,0.0184955054572336,0.254197519448869,1.12752762919096,'2'
-0.313217304232219,-0.205174496783736,0.330920265256437,-0.175657224953252,0.206255404530848,'2'
0.414631116592802,-0.512001180399042,-0.0368860511876969,-1.2958195220355,-0.5456270163452,'2'
0.173195039631745,-0.672941587009075,-0.0878257374912003,-1.26610610371902,-0.512917697143345,'2'
-0.170099152162104,-0.536362375029926,0.0734899560904525,-0.812254429584921,-0.543941292908844,'2'
0.184505016432188,-0.379221964277679,0.126823625705874,-0.391998834771314,0.205383660286999,'2'
1.09256938678359,-0.506011226422214,0.181520836529466,-1.03348638877094,-0.869114408489589,'2'
0.0253068723012456,-0.64722333345986,-0.0966828864322594,-0.910888889579563,-0.450725340344892,'2'
-0.650957803539069,-0.211082644206959,0.292956880727825,-0.529887919553286,-0.572128191886026,'2'
0.872512583643723,-0.278940223666872,0.161787374573914,-0.670960877209668,-0.578817836414745,'2'
0.551873882659214,-0.326432857848805,0.154688461267214,-0.574045711119204,-0.322057451678946,'2'
1.1887341880468,-0.0405357792452949,-0.18886605749491,0.94933008396468,0.747201119965284,'1'
1.23553996278931,-0.310481196647316,-0.328585349512429,0.549837360965293,0.477244807874102,'1'
0.65770473027651,0.121370918848391,-0.13735402713864,1.3723655448278,-0.340217504333992,'1'
-1.04484270581275,0.089795344526503,-0.129980881449185,1.14631699539995,-0.168090822522966,'1'
-1.16506062127805,0.0293853242729441,-0.169779693547507,1.29902218385983,-0.0737135478193561,'1'
-0.142985525986666,-0.0718939407508361,-0.250665459174434,1.02251180137072,0.321166837867652,'1'
-0.819924516640129,0.0735639786055849,-0.14505465327669,1.47407500307638,-0.456828961250156,'1'
-0.141864765699099,-0.207902104083033,-0.30130837388963,0.444626880273959,1.53573226720082,'1'
0.284993387481353,-0.97597123201104,-0.753828149096348,-2.15951273096993,-1.46591441273588,'1'
-0.99722024438639,0.205859424326533,-0.13780250243424,1.33566580831431,0.95190832561125,'1'
0.240875430097141,-0.0159891005496053,-0.192104033952317,1.04108633478336,-0.793474554714768,'1'
-0.48060803878762,-0.236042546418152,-0.180762922478316,0.581532948133954,0.465369197669397,'1'
0.0256341417397775,-0.186816587450902,-0.250565162938834,0.399966912894843,-0.675760575589056,'1'
0.153664667143324,-0.55731932269225,-0.372810144718466,-0.568880951771689,0.270812835638185,'1'
0.481830862596566,-1.03174356552125,-0.518120209174818,-1.78108006634769,-0.974251976323564,'1'
0.0384676090750669,-0.488791381777219,-0.273245835912815,-0.255197845434567,0.147344271992346,'1'
0.821086228345833,0.00144700247941176,-0.27001672336934,0.738167428983766,1.50843922124121,'1'
-1.61913001643876,-0.38652659527381,-0.308227893848977,0.242654455460245,-0.2967102600465,'1'
0.409505952284742,-0.435023300923267,-0.327602569109823,0.0363679415976603,2.74144242705933,'1'
-1.43498162945629,-0.283613033618333,-0.408827165515936,-0.0766397738383563,1.96541280352454,'1'
0.065970508939773,-0.69964659554095,-0.544645059903993,-1.37822893294138,-0.847978891211167,'1'
-0.212624105852672,-0.953822973446689,-0.759129431595659,-1.96714392812146,-1.04617586267516,'1'
0.403019222211743,-0.440177540782209,-0.421246832870584,-0.196241967297583,1.17472271101511,'1'
1.98229596280729,-0.430806191271184,-0.469683521022701,-0.473181021673583,-2.14103808772702,'1'
-0.0846831669265077,-0.981090143078033,-0.753583156327675,-2.04003662535861,-1.60357633871155,'1'
1.03925710603199,-0.877555686601824,-0.584047918222235,-1.4876002807135,-1.73499568778713,'1'
0.424780409505385,-1.05257194421376,-0.76542297194289,-2.2219533051416,-1.53667086175509,'1'
0.844715052069589,-0.521737504480075,-0.468786538140375,-0.515359879044971,0.264064108939691,'1'
0.696782054327588,-0.625537179922167,-0.466834297424403,-0.53848214969582,-0.38258073718125,'1'
0.232920894361954,-0.507001602843261,-0.336115688400501,-0.0352813392077095,-1.15443236696199,'1'
-0.446544806681774,-0.0767734731590392,-0.23218750846691,1.40768276825112,-0.731434513255273,'1'
1.29817325185224,-0.898904777529128,-0.620644532430133,-1.42954232312065,-1.35381512133657,'1'
-1.52666264611297,0.0088269404170211,-0.0692735656318646,1.27748969958776,0.396066565162184,'1'
