@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute Class {'1','2'}
@data
1.14076068985996,-0.114663640151997,'1'
-1.51926223407955,-1.15063780684197,'2'
-1.04925818360904,0.719315563534717,'1'
-0.91525702879404,0.396323617742381,'2'
-1.08925852832993,0.436322620317283,'2'
-0.583254167610612,0.0930311807181836,'2'
1.8307666362954,0.451322246282872,'1'
-1.24925990721351,-0.286659351224077,'2'
1.70076551595249,1.20930334507727,'2'
-0.481253288572329,-0.485654389034217,'2'
1.79076629157451,-0.459655037360529,'1'
-0.121250186084274,-0.808646334826553,'1'
0.0816515625124659,1.92928539142552,'2'
-0.540253797035649,-0.332658204185215,'2'
-1.01925792506837,0.61831808203309,'1'
-0.767255753326729,-1.04064054976098,'1'
-1.68926369914336,-0.0467653332811002,'2'
1.26076172402265,1.20930334507727,'2'
0.724757104762656,0.988308855850936,'1'
0.44475469171639,1.98928389528786,'1'
-1.00925783888815,-1.36063257036021,'1'
-0.862256572038854,0.495321149115265,'2'
1.16076086222041,-0.458655062296157,'2'
-0.594254262408858,-0.651650249720061,'2'
-0.769255770562773,0.363324440618087,'2'
-0.870256640983033,-0.825645910920886,'2'
0.996759448864742,-1.70062409224688,'2'
1.2807618963831,0.690316286667914,'1'
0.925758836985152,0.894311199799916,'1'
-0.686255055266916,-1.29063431585413,'1'
1.74076586067339,0.963309479241622,'2'
1.18076103458086,-0.335658129378333,'2'
2.52077258273085,1.42929785923923,'2'
1.71076560213271,-0.0446653856459178,'1'
0.271753200798519,-0.591651745857707,'2'
1.12076051749952,0.625317907483697,'1'
1.30076206874354,0.195328629803496,'1'
-1.58926283734112,-0.680649526586866,'2'
0.408754381467585,0.066631839018748,'2'
1.13076060367974,1.47929661245787,'1'
0.763757440865528,0.920310551473602,'1'
-1.4092612860971,1.10930583864002,'1'
-0.749255598202325,-0.881644514525749,'1'
1.16076086222041,0.977309130142837,'1'
1.13076060367974,0.404323418257361,'1'
-0.521253633293224,-1.34063306907275,'1'
-1.4092612860971,0.893311224735543,'1'
0.0097709430490176,-0.434655660751216,'2'
-2.13926757725342,-1.43063082486628,'2'
-1.30926042429486,1.24930234765218,'1'
0.0417512186533731,-1.13063830555452,'1'
0.0490512815649365,0.865311922933111,'1'
-2.10926731871276,0.192328704610379,'1'
0.522755363922135,1.45929711117042,'1'
0.0291511100662913,1.61929312147003,'1'
0.396754278051317,-0.606651371823296,'2'
0.536755484574448,0.920310551473602,'1'
0.315753579991504,-0.182661944529331,'2'
-0.122250194702296,-1.07063980169216,'1'
0.526755398394225,1.47929661245787,'1'
0.00740092262430457,0.011133222946071,'2'
-0.35125216822942,-0.490654264356079,'2'
-0.0693497388089127,-1.23063581199177,'1'
-0.148250418770878,-1.2006365600606,'1'
0.785757630462021,0.0474323177827948,'2'
-1.61926309588179,0.592318730359402,'1'
-0.0306494052914468,-1.01064129782981,'1'
-0.284251590821921,-1.10063905362334,'1'
1.33076232728421,1.50929586438904,'2'
1.09076025895885,-1.37063232100393,'2'
-0.222251056504534,-1.28063456521041,'1'
-0.0333494285601072,-1.07063980169216,'1'
1.22076137930176,1.12930533992746,'1'
-1.66926352678291,-1.26063506392295,'2'
1.97076784281853,-0.77264723250914,'1'
-0.507253512640911,-0.715648653839905,'2'
0.603756061981948,-0.108663789765762,'2'
-0.322251918306772,-0.21366117152488,'2'
-0.123250203320318,-1.12063855491079,'1'
-0.438252917997367,-0.961642519675555,'1'
0.201752597536954,0.00173345734096892,'2'
0.812757863148625,0.707315862762247,'1'
0.888758518118325,0.816313144778856,'1'
0.0245510704233883,0.0829314325680207,'2'
0.415754441793741,-1.00064154718608,'1'
-0.307251789036435,2.18927890816238,'2'
0.767757475337617,-0.248660298777919,'2'
1.23076146548198,-1.2006365600606,'2'
1.33076232728421,1.62929287211375,'2'
0.270753192180497,0.0484322928471675,'2'
-1.68926369914336,-1.87061985319021,'2'
0.495755131235531,-0.281659475902215,'2'
-0.518253607439157,-0.7996465592472,'1'
-1.98926628455007,0.54831982752701,'1'
1.36076258582489,-0.732648229934238,'2'
-1.02925801124859,0.653317209286129,'1'
0.431754579682099,-1.33063331842903,'1'
-0.0575496371162487,-1.15063780684197,'1'
-0.208250935852221,0.344324914395007,'2'
1.26076172402265,-1.37063232100393,'2'
-1.77926447476537,-0.378657057146352,'2'
0.980759310976384,-0.0445653881394805,'2'
-0.0528495966115435,1.59929362018257,'1'
-1.38926111373664,-0.451655236845549,'2'
1.22076137930176,-0.361657481052019,'2'
1.22076137930176,0.560319528299481,'1'
-0.837256356588294,0.355324640103106,'2'
-0.445252978323523,-0.861645013238299,'1'
1.17076094840063,-1.39063182229138,'2'
-0.0860498827298864,-1.33063331842903,'1'
-1.1192587868706,0.575319154265069,'1'
-0.279251547731809,-1.30063406649785,'1'
-0.0261493665103461,0.957309628855387,'2'
-0.696255141447139,1.34929985408943,'1'
1.38076275818534,-1.74062309482177,'2'
0.408754381467585,1.15930459185865,'1'
1.2007612069413,1.53929511632022,'2'
2.07076870462077,1.01930808284649,'2'
-0.461253116211881,-0.187661819851194,'2'
1.27076181020287,0.588318830101913,'1'
-0.100250005105805,-0.765647407058533,'1'
-0.81825619284587,1.2593020982959,'1'
0.615756165398216,-0.0234659142812195,'2'
-1.7892645609456,-0.980642045898633,'2'
-1.7892645609456,-0.954642694224947,'2'
0.826757983800938,1.49929611374531,'2'
0.845758147543363,0.765314416495855,'1'
-0.475253236864194,-1.49062932872864,'1'
1.01075956951706,0.479321548085304,'1'
1.39076284436556,-0.376657107017608,'1'
0.357753941948444,-1.07063980169216,'1'
0.770757501191684,1.39929860730806,'1'
-1.07925844214971,0.113330674524947,'2'
-0.794255986013333,-1.43063082486628,'1'
0.706756949638252,1.37929910602061,'2'
-1.25925999339373,0.229327781992164,'2'
-0.832256313498183,-0.569652294441512,'1'
-0.0295493958116222,2.10928090301258,'1'
-0.222251056504534,-0.419656034785627,'2'
-0.561253978014119,-0.873644714010769,'1'
0.926758845603175,0.971309279756603,'1'
-1.85926516420716,-1.57062733387844,'2'
-0.805256080811579,0.940310052761053,'1'
-0.213250978942332,0.379324041648048,'2'
0.744757277123102,1.41929810859551,'2'
1.94076758427786,-0.650650274655689,'1'
1.77076611921406,1.34929985408943,'2'
-0.902256916759749,0.100330998688103,'2'
-0.0410494949188795,-1.02064104847353,'1'
0.30975352828337,-0.175662119078723,'2'
-0.63325459851173,-0.969642320190535,'1'
-1.61926309588179,0.101330973752476,'1'
-1.20925956249262,1.26930184893962,'1'
0.529755424248292,0.132330200748025,'1'
0.386754191871093,1.54929486696395,'1'
-0.0954499637392967,0.189328779417262,'2'
-0.535253753945537,1.12930533992746,'1'
1.02075965569728,-0.261659974614763,'2'
-0.875256684073145,-1.00064154718608,'1'
2.35077111766703,1.20930334507727,'2'
-0.981257597583516,-1.08063955233589,'1'
-1.1592591315915,0.468321822377205,'2'
-1.73926413004448,0.692316236796658,'1'
-1.09925861451015,1.15930459185865,'1'
0.0186510195770562,-0.700649027874316,'2'
-0.619254477859417,-0.984641946156124,'1'
-1.51926223407955,0.659317059672364,'1'
1.07076008659839,-0.985641921220496,'2'
0.917758768040974,0.524320425982069,'1'
-0.0474495500742227,1.51929561503276,'1'
1.4907637061678,1.54929486696395,'2'
-0.583254167610612,1.00930833220276,'1'
-0.0617496733119426,-0.120663490538232,'2'
-1.67926361296314,1.07930658670884,'1'
-1.76926438858514,-0.923643467229398,'2'
-0.201250875526064,0.711315763019738,'2'
1.06076000041817,-0.427655835300608,'2'
1.71076560213271,1.09930608799629,'2'
-1.69926378532358,0.871311773319347,'1'
1.86076689483608,1.13930509057119,'2'
-0.52825369361938,-0.357657580794528,'2'
-0.41025267669274,-1.30063406649785,'1'
0.666756604917357,1.35929960473315,'2'
0.162752261434081,-0.79164675873222,'1'
-0.295251685620168,0.254327158601478,'2'
-0.0339494337309207,1.2993011008708,'1'
0.294753399013034,-1.50062907937236,'1'
-0.51925361605718,-1.17063730812942,'1'
0.741757251269036,-1.2006365600606,'2'
-1.3292605966553,1.07930658670884,'1'
-0.0979499852843526,0.965309429370367,'2'
0.0138509782105489,-0.969642320190535,'1'
0.896758587062504,1.57929411889512,'2'
-0.411252685310762,0.491321248857774,'2'
0.683756751423738,1.06930683606512,'1'
-0.752255624056393,-0.0621649492724376,'2'
-0.0666497155402523,1.84928738627571,'1'
1.08076017277863,0.682316486152933,'1'
1.15076077604019,0.242327457829006,'1'
0.497755148471576,-0.671649751007513,'2'
0.17475236485035,1.91928564078178,'1'
1.64076499887115,0.0470323277570459,'1'
-0.47725325410024,-0.796646634054083,'1'
-0.446252986941546,-1.00064154718608,'1'
-1.03925809742882,-0.200661495688037,'2'
2.06076861844055,-0.482654463841098,'1'
-0.889256804725458,-1.17063730812942,'1'
0.312753554137437,-1.23063581199177,'1'
0.976759276504294,-1.39063182229138,'2'
0.291753373158967,-0.795646658989709,'1'
0.303753476575235,-0.143662917018801,'2'
1.10076034513907,-0.695649152552454,'2'
0.579755855149411,-1.02064104847353,'2'
-1.53926240644001,0.684316436281678,'1'
0.916758759422952,0.143329926456124,'2'
1.18076103458086,0.613318206711227,'1'
0.254753054292139,-0.862644988302671,'1'
-0.876256692691167,-0.401656483626921,'2'
1.97076784281853,0.989308830915309,'2'
0.471754924402994,1.38929885666434,'1'
1.63076491269093,0.47432167276344,'1'
0.945759009345601,0.308325812077596,'1'
0.121751908095163,-1.30063406649785,'1'
1.06076000041817,-0.690649277230591,'2'
1.42076310290623,-0.320658503412744,'2'
0.535755475956426,0.503320949630245,'2'
0.912758724950862,-0.114663640151997,'1'
-0.749255598202325,1.13930509057119,'1'
1.14076068985996,-0.20966127126739,'2'
-1.02925801124859,-1.09063930297961,'1'
0.268753174944453,-1.08063955233589,'2'
-1.76926438858514,-0.828645836114004,'2'
0.378754122926913,-0.0615649642338141,'2'
1.19076112076108,0.112330699460574,'2'
-0.167250582513304,1.31930060215826,'1'
2.07076870462077,1.20930334507727,'2'
-1.06925835596949,0.706315887697875,'1'
-1.18925939013217,0.308325812077596,'1'
1.19076112076108,0.696316137054149,'1'
0.121751908095163,1.71929062790728,'1'
1.23076146548198,-0.0588650315600082,'2'
0.440754657244301,0.398323567871126,'2'
-0.722255365515721,0.632317732934305,'1'
-0.62925456403964,0.948309853276034,'1'
0.143752097691655,0.262326959116458,'2'
1.23076146548198,-0.615651147402649,'2'
1.90076723955697,-0.0571650739505748,'1'
1.22076137930176,-0.0178660539207332,'1'
0.0114509575272952,0.0251328738472868,'2'
0.360753967802511,-0.715648653839905,'2'
0.139752063219566,-1.01064129782981,'1'
0.308753519665348,-1.06064005104844,'1'
-0.644254693309976,-0.238660548134194,'2'
1.15076077604019,0.714315688212855,'1'
-0.530253710855426,-1.27063481456667,'1'
1.05075991423795,0.700316037311639,'1'
0.0688514522017795,-0.76064753173667,'1'
-0.594254262408858,1.45929711117042,'1'
0.720757070290565,0.988308855850936,'1'
-1.85926516420716,-0.9636424698043,'2'
0.0699514616816042,-0.828645836114004,'1'
0.863758302667766,0.764314441431483,'1'
-0.573254081430388,1.31930060215826,'1'
-0.466253159301994,-1.51062883001608,'1'
1.43076318908645,0.483321448342793,'1'
-0.59125423655479,-1.17063730812942,'1'
0.122751916713186,-0.0416654604528002,'2'
0.909758699096795,0.117330574782436,'1'
-0.704255210391319,-0.930643292680006,'1'
1.05075991423795,0.452322221347244,'1'
-0.785255908451131,-1.33063331842903,'1'
0.0707514685760221,1.69929112661983,'1'
-0.3592522371736,-1.28063456521041,'1'
-1.24925990721351,0.984308955593446,'1'
1.33076232728421,1.41929810859551,'2'
0.778757570135864,-0.694649177488082,'2'
-1.86926525038738,-1.26063506392295,'2'
0.178752399322439,1.48929636310159,'1'
-1.02925801124859,1.1793040931461,'1'
-0.955257373514935,-0.818646085470278,'2'
0.0352511626362277,-0.691649252294963,'1'
-1.24925990721351,0.511320750145225,'2'
-0.186250746255728,-1.38063207164766,'1'
-1.23925982103329,0.999308581559034,'1'
0.329753700643817,-0.370657256631372,'2'
-1.3692609413762,-0.80364645950469,'2'
0.529755424248292,1.61929312147003,'1'
-0.229251116830691,1.07930658670884,'1'
-0.618254469241394,-0.748647830964199,'1'
-0.913257011557995,1.06930683606512,'1'
0.163752270052103,-1.31063381714158,'1'
1.19076112076108,-1.34063306907275,'2'
0.983759336830451,-1.31063381714158,'2'
-1.62926318206201,-1.41063132357883,'2'
-1.01925792506837,-0.296659101867803,'2'
-0.386252469860204,0.259327033923341,'2'
-1.58926283734112,-1.00064154718608,'2'
1.69076542977227,-0.724648429419258,'1'
-0.868256623746989,-0.0399655028433668,'2'
-1.89926550892805,0.105330874009966,'2'
-1.7492642162247,0.721315513663463,'1'
-1.05925826978926,-1.07063980169216,'1'
-0.508253521258933,-1.41063132357883,'1'
-0.11125009990405,-0.841645511950847,'2'
1.08076017277863,0.789313818040796,'1'
0.498755157089598,0.566319378685716,'1'
-0.795255994631355,-1.6306258377408,'1'
-0.299251720092257,-1.04064054976098,'1'
-2.3392693008579,0.245327383022125,'1'
0.842758121689296,-1.41063132357883,'2'
-0.0255493613395327,-1.35063281971648,'1'
0.586755915475567,1.14930484121492,'1'
1.8707669810163,-0.239660523198566,'1'
0.404754346995495,-0.868644838688907,'1'
0.564755725879075,-1.13063830555452,'2'
-0.0576496379780509,0.539320051947657,'2'
-1.5792627511609,-1.26063506392295,'2'
-0.812256141137735,-0.570652269505884,'2'
-0.578254124520499,-0.748647830964199,'2'
-1.34926076901575,1.31930060215826,'1'
-0.638254641601842,-0.938643093194986,'1'
1.4907637061678,-0.00845628856498746,'1'
0.719757061672543,0.0774315697139717,'2'
0.0353511634980299,1.69929112661983,'1'
-0.273251496023675,0.0461323501991106,'2'
0.207752649245087,0.0297327591434006,'2'
1.63076491269093,-0.251660223971038,'1'
-0.206250918616176,-0.745647905771082,'1'
-0.716255313807587,0.999308581559034,'1'
1.17076094840063,-0.567652344312766,'2'
0.661756561827246,1.6892913759761,'1'
-1.12925887305082,0.59931855581001,'1'
-0.108250074049983,-1.25063531327922,'1'
0.680756725569671,0.701316012376011,'1'
0.867758337139855,0.809313319328248,'1'
-0.561253978014119,-1.01064129782981,'1'
1.79076629157451,-0.102663939379526,'1'
-1.86926525038738,-1.10063905362334,'2'
-0.945257287334712,-0.197661570494919,'2'
0.812757863148625,-0.195661620366175,'2'
0.287753338686877,-0.517653591094138,'2'
0.262753123236318,-0.673649701136258,'1'
-0.357252219937554,-1.02064104847353,'1'
-0.391252512950315,-1.27063481456667,'1'
-1.19925947631239,-1.02064104847353,'1'
-0.336252038959085,-1.45063032615374,'1'
-1.53926240644001,-0.643650449205081,'2'
0.311753545519414,1.75928963048218,'1'
-0.472253211010127,-0.749647806028572,'1'
1.71076560213271,0.0210329760833594,'1'
1.88076706719652,-0.368657306502627,'1'
-1.17925930395195,-0.0984640441091615,'2'
0.0438512367512202,-0.0205659865945392,'2'
1.23076146548198,0.353324689974361,'1'
0.0795515444146189,-0.100463994237907,'2'
0.055151334134873,-1.5906268351659,'1'
-0.239251203010914,1.71929062790728,'2'
-0.495253409224642,-1.09063930297961,'1'
-0.635254615747775,1.34929985408943,'1'
1.15076077604019,0.633317707998677,'1'
1.29076198256332,-1.43063082486628,'2'
-0.982257606201539,1.05930708542138,'1'
-0.205250909998154,-0.474654663326118,'2'
0.298753433485124,-0.829645811178377,'2'
-0.971257511403293,-1.06064005104844,'1'
1.21076129312152,0.353324689974361,'1'
0.328753692025794,1.70929087726355,'2'
0.313753562755459,-1.07063980169216,'1'
-1.23925982103329,-0.352657705472666,'2'
-1.38926111373664,-0.680649526586866,'2'
1.2007612069413,-1.56062758323472,'2'
-0.207250927234198,0.331325238558165,'2'
0.553755631080829,1.53929511632022,'1'
0.354753916094376,-1.19063680941687,'1'
-0.739255512022102,-1.53062833130354,'1'
-0.768255761944751,1.34929985408943,'1'
-0.0373494630321968,-0.79164675873222,'1'
-0.101250013723827,-0.130663241181958,'2'
-1.05925826978926,0.495321149115265,'2'
-0.480253279954307,1.08930633735257,'1'
0.866758328521833,-0.917643616843162,'2'
1.06076000041817,0.265326884309575,'1'
1.73076577449317,1.67929162533237,'2'
-0.51525358158509,-0.935643168001868,'1'
-0.892256830579525,-1.27063481456667,'1'
1.2007612069413,-0.948642843838711,'2'
0.763757440865528,1.14930484121492,'1'
0.794757708024222,0.761314516238365,'1'
-0.31325184074457,0.0187330334353025,'2'
-0.455253064503747,1.54929486696395,'1'
1.04075982805772,0.562319478428225,'1'
-0.0970499775281326,-0.42465591010749,'2'
1.37076267200511,-0.643650449205081,'1'
-0.200250866908041,0.0719317068599226,'2'
-1.96926611218962,0.610318281518109,'1'
0.990759397156607,-0.0768645827187143,'2'
1.2807618963831,0.901311025250524,'1'
0.569755768969187,1.61929312147003,'2'
-1.19925947631239,-0.451655236845549,'2'
-0.507253512640911,1.47929661245787,'1'
-1.68926369914336,-0.175662119078723,'1'
-0.297251702856212,-1.26063506392295,'1'
0.30175345933919,-1.17063730812942,'1'
0.975759267886271,1.47929661245787,'1'
-0.85225648585863,-0.254660149164155,'2'
0.837758078599184,1.74928987983845,'2'
0.379754131544936,1.35929960473315,'1'
-0.363252271645689,-0.0834644181435731,'2'
0.939758957637466,-0.351657730408294,'2'
1.2407615516622,0.553319702848873,'1'
1.37076267200511,-0.331658229120842,'2'
-0.479253271336285,-0.913643716585671,'1'
1.34076241346444,-0.261659974614763,'1'
0.286753330068855,1.22930284636473,'1'
0.672756656625492,2.02928289786277,'1'
-0.51925361605718,-1.52062858065982,'1'
